target_rxn_IDs	target_rxn_name	flux	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn00138_c0	deamido-NAD+:ammonia ligase (AMP-forming)	0.000294144331243971	rxn00138_Shan	"cpd00002[c0],cpd00013[c0],cpd00638[c0],cpd00003[c0],cpd00012[c0],cpd00018[c0],cpd00067[c0]"	"ATP[c0],NH3[c0],Deamido-NAD[c0],NAD[c0],PPi[c0],AMP[c0],H+[c0]"	"-1,-1,-1,1,1,1,2"	"1,1,1,1,1,1,1"	rxn00138	deamido-NAD+:ammonia ligase (AMP-forming)	FALSE	0	1000	rxn00138_c0	contig_16_1658315:1660051	NAD-SYNTH-GLN-RXN	glutamine-dependent NAD synthase	6.3.5.1	UniRef90_O67091	36.102	4.76e-100	329	99	contig_16	1658315	1660051	|PWY3O-4107|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.5.1;http://identifiers.org/seed.reaction:rxn00138;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00138;http://identifiers.org/kegg.reaction:R00189;http://identifiers.org/bigg.reaction:NADS1;http://identifiers.org/bigg.reaction:NADS1m;http://identifiers.org/bigg.reaction:NADS1n;http://identifiers.org/biocyc:META:NAD-SYNTH-NH3-RXN;http://identifiers.org/metanetx.reaction:MNXR101897	MNXR101897	rxn00138	R00189	NADS1;NADS1m;NADS1n	NAD-SYNTH-NH3-RXN	|PWY3O-4107|	NAD salvage pathway V (PNC V cycle)	false	20	0	0	0	NAD-SYNTH-GLN-RXN
rxn05466_c0	TRANS-RXN-173.ce	-1.45925711417538	rxn05466_Shan	"cpd00013[e0],cpd00013[c0]"	"NH3[e0],NH3[c0]"	"-1,1"	"2,1"	rxn05466	TRANS-RXN-173.ce	TRUE	-1000	1000	rxn05466_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05466;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn05466;http://identifiers.org/bigg.reaction:NH4t;http://identifiers.org/bigg.reaction:NH4tex;http://identifiers.org/bigg.reaction:NH4ti;http://identifiers.org/bigg.reaction:NH4tm;http://identifiers.org/bigg.reaction:NH4tn;http://identifiers.org/bigg.reaction:NH4tp;http://identifiers.org/bigg.reaction:NH4tpp;http://identifiers.org/biocyc:META:RXN-9615;http://identifiers.org/biocyc:META:TRANS-RXN0-206;http://identifiers.org/biocyc:META:TRANS-RXN0-544;http://identifiers.org/metanetx.reaction:MNXR101950	MNXR101950	rxn05466	NA	NH4t;NH4tex;NH4ti;NH4tm;NH4tn;NH4tp;NH4tpp	RXN-9615;TRANS-RXN0-206;TRANS-RXN0-544	NA
rxn00060_c0	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing)	0.00029414433113027	rxn00060_Shan	"cpd00001[c0],cpd00689[c0],cpd00013[c0],cpd00755[c0]"	"H2O[c0],Porphobilinogen[c0],NH3[c0],Hydroxymethylbilane[c0]"	"-1,-4,4,1"	"1,1,1,1"	rxn00060	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing)	FALSE	0	1000	rxn00060_c0		OHMETHYLBILANESYN-RXN	porphobilinogen deaminase	2.5.1.61/4.3.1.8	UniRef90_P40129	28.409	9	21.6	90	contig_16	815958	815743	|PWY-5188|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.61;http://identifiers.org/ec-code:4.3.1.8;http://identifiers.org/seed.reaction:rxn00060;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00060;http://identifiers.org/kegg.reaction:R00084;http://identifiers.org/bigg.reaction:HMBS;http://identifiers.org/bigg.reaction:PPBNGD;http://identifiers.org/biocyc:META:OHMETHYLBILANESYN-RXN;http://identifiers.org/metanetx.reaction:MNXR100658	MNXR100658	rxn00060	R00084	HMBS;PPBNGD	OHMETHYLBILANESYN-RXN	|PWY-5188|	tetrapyrrole biosynthesis I (from glutamate)	false	0	0	0	0
rxn00114_c0	ATP:carbamate phosphotransferase	-0.0778760549627888	rxn00114_Shan	"cpd00002[c0],cpd00011[c0],cpd00013[c0],cpd00008[c0],cpd00067[c0],cpd00146[c0]"	"ATP[c0],CO2[c0],NH3[c0],ADP[c0],H+[c0],Carbamoylphosphate[c0]"	"-1,-1,-1,1,2,1"	"1,1,1,1,1,1"	rxn00114	ATP:carbamate phosphotransferase	TRUE	-1000	1000	rxn00114_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00114;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00114;http://identifiers.org/kegg.reaction:R00150;http://identifiers.org/bigg.reaction:CBMKr;http://identifiers.org/biocyc:META:CARBAMATE-KINASE-RXN;http://identifiers.org/metanetx.reaction:MNXR96482	MNXR96482	rxn00114	R00150	CBMKr	CARBAMATE-KINASE-RXN	NA
rxn00278_c0	L-Alanine:NAD+ oxidoreductase (deaminating)	0.479012441914784	rxn00278_Shan	"cpd00001[c0],cpd00003[c0],cpd00035[c0],cpd00004[c0],cpd00013[c0],cpd00020[c0],cpd00067[c0]"	"H2O[c0],NAD[c0],L-Alanine[c0],NADH[c0],NH3[c0],Pyruvate[c0],H+[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn00278	L-Alanine:NAD+ oxidoreductase (deaminating)	FALSE	0	1000	rxn00278_c0		ALANINE-DEHYDROGENASE-RXN	L-alanine dehydrogenase	1.4.1.1	UniRef90_P17556	25.763	1.14e-13	68.9	71	contig_16	186283	185429	|PWY1-2|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.4.1.1;http://identifiers.org/seed.reaction:rxn00278;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00278;http://identifiers.org/kegg.reaction:R00396;http://identifiers.org/bigg.reaction:ALAD_L;http://identifiers.org/bigg.reaction:ALAD_syn;http://identifiers.org/biocyc:META:ALANINE-DEHYDROGENASE-RXN;http://identifiers.org/metanetx.reaction:MNXR95687	MNXR95687	rxn00278	R00396	ALAD_L;ALAD_syn	ALANINE-DEHYDROGENASE-RXN	|PWY1-2|	L-alanine degradation IV	false	0	0	0	0
rxn00342_c0	L-Asparagine amidohydrolase	0.0914728813906508	rxn00342_Shan	"cpd00001[c0],cpd00132[c0],cpd00013[c0],cpd00041[c0]"	"H2O[c0],L-Asparagine[c0],NH3[c0],L-Aspartate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00342	L-Asparagine amidohydrolase	FALSE	0	1000	rxn00342_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00342;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00342;http://identifiers.org/kegg.reaction:R00485;http://identifiers.org/bigg.reaction:ASNN;http://identifiers.org/bigg.reaction:ASNNe;http://identifiers.org/bigg.reaction:ASNNm;http://identifiers.org/bigg.reaction:ASNNpp;http://identifiers.org/bigg.reaction:ASPSE;http://identifiers.org/biocyc:META:ASPARAGHYD-RXN;http://identifiers.org/metanetx.reaction:MNXR96056	MNXR96056	rxn00342	R00485	ASNN;ASNNe;ASNNm;ASNNpp;ASPSE	ASPARAGHYD-RXN	NA
rxn00347_c0	L-Aspartate ammonia-lyase	0.0274547299647934	rxn00347_Shan	"cpd00041[c0],cpd00013[c0],cpd00106[c0]"	"L-Aspartate[c0],NH3[c0],Fumarate[c0]"	"-1,1,1"	"1,1,1"	rxn00347	L-Aspartate ammonia-lyase	FALSE	0	1000	rxn00347_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00347;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00347;http://identifiers.org/kegg.reaction:R00490;http://identifiers.org/bigg.reaction:ASPT;http://identifiers.org/biocyc:META:ASPARTASE-RXN;http://identifiers.org/metanetx.reaction:MNXR96099	MNXR96099	rxn00347	R00490	ASPT	ASPARTASE-RXN	NA
rxn00395_c0	L-Arginine iminohydrolase	0.0895365924487898	rxn00395_Shan	"cpd00001[c0],cpd00051[c0],cpd00013[c0],cpd00274[c0]"	"H2O[c0],L-Arginine[c0],NH3[c0],Citrulline[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00395	L-Arginine iminohydrolase	FALSE	0	1000	rxn00395_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00395;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00395;http://identifiers.org/kegg.reaction:R00552;http://identifiers.org/bigg.reaction:ARGDI;http://identifiers.org/bigg.reaction:ARGDr;http://identifiers.org/biocyc:META:ARGININE-DEIMINASE-RXN;http://identifiers.org/metanetx.reaction:MNXR95941	MNXR95941	rxn00395	R00552	ARGDI;ARGDr	ARGININE-DEIMINASE-RXN	NA
rxn00456_c0	L-methionine methanethiol-lyase (deaminating;2-oxobutanoate-forming)	0.0941222799357719	rxn00456_Shan	"cpd00001[c0],cpd00060[c0],cpd00013[c0],cpd00094[c0],cpd00324[c0]"	"H2O[c0],L-Methionine[c0],NH3[c0],2-Oxobutyrate[c0],MTTL[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00456	L-methionine methanethiol-lyase (deaminating;2-oxobutanoate-forming)	FALSE	0	1000	rxn00456_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00456;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00456;http://identifiers.org/kegg.reaction:R00654;http://identifiers.org/bigg.reaction:METGL;http://identifiers.org/biocyc:META:METHIONINE-GAMMA-LYASE-RXN;http://identifiers.org/metanetx.reaction:MNXR101474	MNXR101474	rxn00456	R00654	METGL	METHIONINE-GAMMA-LYASE-RXN	NA
rxn00473_c0	L-tryptophan indole-lyase (deaminating; pyruvate-forming)	0.097989238406529	rxn00473_Shan	"cpd00001[c0],cpd00065[c0],cpd00013[c0],cpd00020[c0],cpd00359[c0]"	"H2O[c0],L-Tryptophan[c0],NH3[c0],Pyruvate[c0],indol[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00473	L-tryptophan indole-lyase (deaminating; pyruvate-forming)	FALSE	0	1000	rxn00473_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00473;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00473;http://identifiers.org/kegg.reaction:R00673;http://identifiers.org/bigg.reaction:TRPAS2;http://identifiers.org/biocyc:META:TRYPTOPHAN-RXN;http://identifiers.org/metanetx.reaction:MNXR104941	MNXR104941	rxn00473	R00673	TRPAS2	TRYPTOPHAN-RXN	NA
rxn00774_c0	Ribose-5-phosphate:ammonia ligase (ADP-forming)	0.0172323825789465	rxn00774_Shan	"cpd00002[c0],cpd00013[c0],cpd00101[c0],cpd00008[c0],cpd00009[c0],cpd00067[c0],cpd01982[c0]"	"ATP[c0],NH3[c0],ribose-5-phosphate[c0],ADP[c0],Phosphate[c0],H+[c0],5-Phosphoribosylamine[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn00774	Ribose-5-phosphate:ammonia ligase (ADP-forming)	FALSE	0	1000	rxn00774_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00774;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00774;http://identifiers.org/metanetx.reaction:MNXR106806	MNXR106806	rxn00774	NA	NA	NA	NA
